track_id	song_id	title	preview_file	mp3_file
TRBDMDS128F930B8F1	SOYUBHZ12A8C136E79	Streamline - System Of A Down	TRBDMDS128F930B8F1-mzm.nvmjrerm.aac.p.m4a	TRBDMDS128F930B8F1-mzm.nvmjrerm.aac.p.mp3
TRBDMIN128F147FCBB	SOYHHHT12A6D4F7F97	One More Night - Phil Collins	TRBDMIN128F147FCBB-mzaf_4106862478828650808.plus.aac.p.m4a	TRBDMIN128F147FCBB-mzaf_4106862478828650808.plus.aac.p.mp3
TRBDMJK128F4221E31	SOLCICH12A58A7DB31	Desperados - The Game	TRBDMJK128F4221E31-mzm.sydmqsqp.aac.p.m4a	TRBDMJK128F4221E31-mzm.sydmqsqp.aac.p.mp3
TRBDMJP128F146E512	SOGHPTG12A6D4F97CF	Bang - Badmarsh & Shri	TRBDMJP128F146E512-mzaf_146436296343301424.plus.aac.p.m4a	TRBDMJP128F146E512-mzaf_146436296343301424.plus.aac.p.mp3
TRBDNDG128E0782EDC	SOHJHIQ12A6310E147	She Blinded Me With Science - Thomas Dolby	TRBDNDG128E0782EDC-mzm.ankpnssz.aac.p.m4a	TRBDNDG128E0782EDC-mzm.ankpnssz.aac.p.mp3
TRBDNIZ128E0781CCF	SONRPGH12A6310D895	Seven Days Too Long (2000 Remaster) - Dexy's Midnight Runners	TRBDNIZ128E0781CCF-mzaf_3911962563936903124.plus.aac.p.m4a	TRBDNIZ128E0781CCF-mzaf_3911962563936903124.plus.aac.p.mp3
TRBDNZI128F14A9065	SOUFIZZ12A6D4FB02B	Zig-Zag Walk - Foghat	TRBDNZI128F14A9065-mzaf_6289650976100412063.plus.aac.p.m4a	TRBDNZI128F14A9065-mzaf_6289650976100412063.plus.aac.p.mp3
TRBDOFA128F427C09D	SOOSBQP12A8C1353B6	Anytime You Need a Friend - Mariah Carey	TRBDOFA128F427C09D-mzm.pumiqose.aac.p.m4a	TRBDOFA128F427C09D-mzm.pumiqose.aac.p.mp3
TRBDOGI128F4252243	SOHXCVP12A81C1FC64	Broderskapets Ring - Dimmu Borgir	TRBDOGI128F4252243-mzm.mwtbexpt.aac.p.m4a	TRBDOGI128F4252243-mzm.mwtbexpt.aac.p.mp3
TRBDOMM12903CA0A9B	SOUHNOH12AB01889AF	Completeness - Minnie Riperton	TRBDOMM12903CA0A9B-mzaf_7271306302297701735.plus.aac.p.m4a	TRBDOMM12903CA0A9B-mzaf_7271306302297701735.plus.aac.p.mp3
TRBDOTZ128F422A961	SOPBDIT12A6D4FD5CC	Right Here Waiting - Lightforce	TRBDOTZ128F422A961-mzm.evvcjulp.aac.p.m4a	TRBDOTZ128F422A961-mzm.evvcjulp.aac.p.mp3
TRBDPDP128F92E58C9	SOQYEDW12A6D4F8D64	Teeny Weeny String Bikini - Günther & The Sunshine Girls	TRBDPDP128F92E58C9-mzaf_5883330127134039017.plus.aac.p.m4a	TRBDPDP128F92E58C9-mzaf_5883330127134039017.plus.aac.p.mp3
TRBDPHY128F4218493	SOJPNVG12A6D4FACFC	Resurrection - Eddie Turner	TRBDPHY128F4218493-mzaf_1524817764400033240.plus.aac.p.m4a	TRBDPHY128F4218493-mzaf_1524817764400033240.plus.aac.p.mp3
TRBDQIR12903CF0C9C	SODOBSS12AC9072A5E	Half Ain't Been Told - Otis Spann	TRBDQIR12903CF0C9C-mzm.dvlsbsee.aac.p.m4a	TRBDQIR12903CF0C9C-mzm.dvlsbsee.aac.p.mp3
TRBDRIT128F42929A1	SOAMYXR12A8C13A8AF	Get a Hold - A Tribe Called Quest	TRBDRIT128F42929A1-mzm.wddxjcet.aac.p.m4a	TRBDRIT128F42929A1-mzm.wddxjcet.aac.p.mp3
TRBDRTN12903D021D9	SOOBDVS12AB0188EA4	Lullaby for the Summer - Jimi Hendrix	TRBDRTN12903D021D9-mzm.oeqdrywx.aac.p.m4a	TRBDRTN12903D021D9-mzm.oeqdrywx.aac.p.mp3
TRBDSFP128E07937B9	SOUXANT12A6D4FB048	Hunger Strike - Temple of the Dog	TRBDSFP128E07937B9-mzm.whcmumcx.aac.p.m4a	TRBDSFP128E07937B9-mzm.whcmumcx.aac.p.mp3
TRBDSGK128F92F2C59	SOJRTDB12CF582662D	With You - Jessica Simpson	TRBDSGK128F92F2C59-mzm.nonkicnr.aac.p.m4a	TRBDSGK128F92F2C59-mzm.nonkicnr.aac.p.mp3
TRBDSLA128F4288246	SOZGBWV12A8C137BE5	Best Friend - Toni Braxton	TRBDSLA128F4288246-mzm.vpqlappc.aac.p.m4a	TRBDSLA128F4288246-mzm.vpqlappc.aac.p.mp3
TRBDTNY128F9327A10	SOAUMHT12AB01839D0	Take the Time - Bad Company	TRBDTNY128F9327A10-mzm.bvmuoqfd.aac.p.m4a	TRBDTNY128F9327A10-mzm.bvmuoqfd.aac.p.mp3
TRBDTWR128F149E9B7	SONSUTY12A6D4FA57D	Les Forains - Richard Galliano	TRBDTWR128F149E9B7-mzm.ssycmwbh.aac.p.m4a	TRBDTWR128F149E9B7-mzm.ssycmwbh.aac.p.mp3
TRBDTZX128F92DFA66	SONTXFB12A8C145C15	Don't Stop - Jars of Clay	TRBDTZX128F92DFA66-mzm.ynktkaqe.aac.p.m4a	TRBDTZX128F92DFA66-mzm.ynktkaqe.aac.p.mp3
TRBDUSM128F9339A13	SOPVVJD12A58A7CA8D	Let Me Out - Maximilian Hecker	TRBDUSM128F9339A13-mzaf_8711398522859400442.plus.aac.p.m4a	TRBDUSM128F9339A13-mzaf_8711398522859400442.plus.aac.p.mp3
TRBDUXD128F148328A	SOJZBCP12A67ADA093	Velvet - Fergie	TRBDUXD128F148328A-mzm.ultmksdd.aac.p.m4a	TRBDUXD128F148328A-mzm.ultmksdd.aac.p.mp3
TRBDVFB128F9339FCC	SODYGKH12AB0181F88	Chowbay - Roy Buchanan	TRBDVFB128F9339FCC-mzm.fmazzlqa.aac.p.m4a	TRBDVFB128F9339FCC-mzm.fmazzlqa.aac.p.mp3
TRBDVJF128E078894B	SOOQDTX12A6701F09A	Soot and Stars - Smashing Pumpkins	TRBDVJF128E078894B-mzaf_5804981748915474409.plus.aac.p.m4a	TRBDVJF128E078894B-mzaf_5804981748915474409.plus.aac.p.mp3
TRBDVZL128F92F579F	SOGBXYT12A8C1443DB	Pretty Please Me - The Dickies	TRBDVZL128F92F579F-mzaf_4976490431938705371.plus.aac.p.m4a	TRBDVZL128F92F579F-mzaf_4976490431938705371.plus.aac.p.mp3
TRBDWBW128F932C973	SOGCCFL12AB0185B8C	Try and Stop Me - The Creation	TRBDWBW128F932C973-mzaf_2126559855194605343.plus.aac.p.m4a	TRBDWBW128F932C973-mzaf_2126559855194605343.plus.aac.p.mp3
TRBDWDQ128F1455787	SOUEHCD12AB0188F80	Here Without You - 3 Doors Down	TRBDWDQ128F1455787-mzm.faamaqbt.aac.p.m4a	TRBDWDQ128F1455787-mzm.faamaqbt.aac.p.mp3
TRBDWLE128F42B3112	SOBXWEZ12A8C141D7C	This One's for You - Barry Manilow	TRBDWLE128F42B3112-mzaf_6852839320231909899.plus.aac.p.m4a	TRBDWLE128F42B3112-mzaf_6852839320231909899.plus.aac.p.mp3
TRBDWRY128F427991E	SOQXGVE12CF5F86D20	Tin Pan Alley (AKA Roughest Place In Town) - Stevie Ray Vaughan & Double Trouble	TRBDWRY128F427991E-mzaf_3561060119413161300.plus.aac.p.m4a	TRBDWRY128F427991E-mzaf_3561060119413161300.plus.aac.p.mp3
TRBDXIM128F427ABDA	SOGHXZH12A8C1388B9	Heaven Can Wait - Michael Jackson	TRBDXIM128F427ABDA-mzaf_4090760587785571897.plus.aac.p.m4a	TRBDXIM128F427ABDA-mzaf_4090760587785571897.plus.aac.p.mp3
TRBDYFY128F93330AA	SOGZZEA12AB0182864	If That's True - Esperanza Spalding & Leo Genovese	TRBDYFY128F93330AA-mzaf_6939496054331755297.plus.aac.p.m4a	TRBDYFY128F93330AA-mzaf_6939496054331755297.plus.aac.p.mp3
TRBDYHX128F14ADE2B	SOJBYED12A6D4FBE81	Softly and Tenderly - Josh Turner	TRBDYHX128F14ADE2B-mzaf_1183629537250619640.plus.aac.p.m4a	TRBDYHX128F14ADE2B-mzaf_1183629537250619640.plus.aac.p.mp3
TRBDYIC128F92F1D17	SOWAIUP12AB017F90A	Cb4 - Slum Village	TRBDYIC128F92F1D17-mzaf_6132890377311828640.plus.aac.p.m4a	TRBDYIC128F92F1D17-mzaf_6132890377311828640.plus.aac.p.mp3
TRBDYNW128F425E6BE	SOIXLCH12A8C139DA9	Rockout, Whatever You Feel Like - Cactus	TRBDYNW128F425E6BE-mzm.rrbzkqge.aac.p.m4a	TRBDYNW128F425E6BE-mzm.rrbzkqge.aac.p.mp3
TRBDZBH12903CE85E4	SOOHZIM12A67ADDB09	Winter In Finland - Moss	TRBDZBH12903CE85E4-mzaf_7975632068866145698.plus.aac.p.m4a	TRBDZBH12903CE85E4-mzaf_7975632068866145698.plus.aac.p.mp3
TRBDZES128F424080B	SOVCNIE12A8C133D51	Azul Contente - Luciana Souza	TRBDZES128F424080B-mzaf_7367586513919799973.plus.aac.p.m4a	TRBDZES128F424080B-mzaf_7367586513919799973.plus.aac.p.mp3
TRBEAMO128F425B75F	SOFJOVY12A8AE45ABB	Cruz - Christina Aguilera	TRBEAMO128F425B75F-mzm.yigxqeyk.aac.p.m4a	TRBEAMO128F425B75F-mzm.yigxqeyk.aac.p.mp3
TRBEATE128E078F0D8	SOUZUPV12A6701E56D	Only Lonely - Bon Jovi	TRBEATE128E078F0D8-mzaf_5600315146182639890.plus.aac.p.m4a	TRBEATE128E078F0D8-mzaf_5600315146182639890.plus.aac.p.mp3
TRBEAWP128F422B4D1	SOQXTLG12A6D4FA3E8	Happy Mother's Day - Casiotone for the Painfully Alone	TRBEAWP128F422B4D1-mzaf_3089830217184564648.plus.aac.p.m4a	TRBEAWP128F422B4D1-mzaf_3089830217184564648.plus.aac.p.mp3
TRBEAZN128F14858B3	SOYQDEB12A6D4F8FB4	C'est toujours le matin - Cali	TRBEAZN128F14858B3-mzaf_7289019130679120130.plus.aac.p.m4a	TRBEAZN128F14858B3-mzaf_7289019130679120130.plus.aac.p.mp3
TRBEBEZ128E0792F08	SOTFFLU12A679AE5C4	Let Him Fly - Patty Griffin	TRBEBEZ128E0792F08-mzm.haxwuizh.aac.p.m4a	TRBEBEZ128E0792F08-mzm.haxwuizh.aac.p.mp3
TRBEBUU128F92C945D	SOKRLDX12A8C140A0F	Hiroshima - Utopia	TRBEBUU128F92C945D-mzm.bccjwpvq.aac.p.m4a	TRBEBUU128F92C945D-mzm.bccjwpvq.aac.p.mp3
TRBEBVZ128F425A660	SOFCPRQ12A8AE483D1	The Bottom Line - Rick Astley	TRBEBVZ128F425A660-mzm.lqidbnvd.aac.p.m4a	TRBEBVZ128F425A660-mzm.lqidbnvd.aac.p.mp3
TRBEBWG128F93214A4	SOZBKLM12A58A78692	Outside - Mariah Carey	TRBEBWG128F93214A4-mzm.xgdezmpi.aac.p.m4a	TRBEBWG128F93214A4-mzm.xgdezmpi.aac.p.mp3
TRBEBYV128F14A0B65	SOEORDW12A6D4FB045	Marrakech - ATB	TRBEBYV128F14A0B65-mzm.udayzurm.aac.p.m4a	TRBEBYV128F14A0B65-mzm.udayzurm.aac.p.mp3
TRBECBM128F426AA34	SOBNMQD12A8C134323	She's All I Ever Had - Ricky Martin	TRBECBM128F426AA34-mzm.kikxuohb.aac.p.m4a	TRBECBM128F426AA34-mzm.kikxuohb.aac.p.mp3
TRBECKU128F428B08A	SOBPVNW12A8C135CB5	I'm Hot - Erick Sermon	TRBECKU128F428B08A-mzm.abdserdg.aac.p.m4a	TRBECKU128F428B08A-mzm.abdserdg.aac.p.mp3
TRBECMV128F427614B	SOHJFQF12A58A77855	The Way You Do The Things You Do (With Jerry Butler) - Betty Everett & Jerry Butler	TRBECMV128F427614B-mzm.xudbyayk.aac.p.m4a	TRBECMV128F427614B-mzm.xudbyayk.aac.p.mp3
TRBECNW128F426BE82	SONOBCB12A8C1397B9	Touch My Body - Mariah Carey	TRBECNW128F426BE82-mzm.ekgtujdo.aac.p.m4a	TRBECNW128F426BE82-mzm.ekgtujdo.aac.p.mp3
TRBEDRW128F425F424	SOYEFJG12A58A7B690	All Burned Out - Savoy Brown	TRBEDRW128F425F424-mzaf_2398567260930600062.plus.aac.p.m4a	TRBEDRW128F425F424-mzaf_2398567260930600062.plus.aac.p.mp3
TRBEEDK128F424D995	SOFQRSV12A8C1358A9	Thriller - Fall Out Boy	TRBEEDK128F424D995-mzm.jhlbcfzz.aac.p.m4a	TRBEEDK128F424D995-mzm.jhlbcfzz.aac.p.mp3
TRBEELS128F42B63A8	SOPPTXH12A8C1409BC	Sent by Angels - The Arc Angels	TRBEELS128F42B63A8-mzaf_7993501255143541271.plus.aac.p.m4a	TRBEELS128F42B63A8-mzaf_7993501255143541271.plus.aac.p.mp3
TRBEEMB128F9320082	SOVWGIY12AB01837EC	Wendy - Jesse Malin	TRBEEMB128F9320082-mzaf_4792451062476990915.plus.aac.p.m4a	TRBEEMB128F9320082-mzaf_4792451062476990915.plus.aac.p.mp3
TRBEEQF128F4283395	SORZNEP12CF54662E7	Fried Neck Bones and Some Home Fries - Santana	TRBEEQF128F4283395-mzaf_2604718725361387646.plus.aac.p.m4a	TRBEEQF128F4283395-mzaf_2604718725361387646.plus.aac.p.mp3
TRBEFFA128F930F017	SOULCSR12A58A7AAB7	No Volveras a Mi - Kalimba	TRBEFFA128F930F017-mzm.emddqori.aac.p.m4a	TRBEFFA128F930F017-mzm.emddqori.aac.p.mp3
TRBEFFG128E0793C24	SOVSJCE12A6701E0D9	Black Celebration - Monster Magnet	TRBEFFG128E0793C24-mzm.sbmiqrvv.aac.p.m4a	TRBEFFG128E0793C24-mzm.sbmiqrvv.aac.p.mp3
TRBEFJE128F932139E	SOVWDSK12AB01840B8	Sophie - Eleanor McEvoy	TRBEFJE128F932139E-mzm.ftxnagco.aac.p.m4a	TRBEFJE128F932139E-mzm.ftxnagco.aac.p.mp3
TRBEFQB128F932138A	SOKVLLZ12AB0184370	Please Heart, You're Killing Me - Eleanor McEvoy & Rodney Crowell	TRBEFQB128F932138A-mzm.lpcdqggz.aac.p.m4a	TRBEFQB128F932138A-mzm.lpcdqggz.aac.p.mp3
TRBEGHL128F92F76E8	SOHQYKY12AB017A589	Would? - Alice In Chains	TRBEGHL128F92F76E8-mzm.jhcguahi.aac.p.m4a	TRBEGHL128F92F76E8-mzm.jhcguahi.aac.p.mp3
TRBEGMU128F9325473	SOMNPJX12AB0183CCC	Trapdoor - Chase & Status	TRBEGMU128F9325473-mzaf_6009304915790541036.plus.aac.p.m4a	TRBEGMU128F9325473-mzaf_6009304915790541036.plus.aac.p.mp3
TRBEGQC12903CAB228	SOZOEYP12AB0188C9D	Plastic People - Four Tet	TRBEGQC12903CAB228-mzaf_7750450622432255340.plus.aac.p.m4a	TRBEGQC12903CAB228-mzaf_7750450622432255340.plus.aac.p.mp3
TRBEHEY128F92C2852	SOQNKLO12A8C13EDA9	Salamanders In the Sun (Live) - Steve Vai	TRBEHEY128F92C2852-mzm.oktosgql.aac.p.m4a	TRBEHEY128F92C2852-mzm.oktosgql.aac.p.mp3
TRBEHGH128E078DEDE	SOSFTJL12A6701DEAD	Act Won (Things Fall Apart) - The Roots	TRBEHGH128E078DEDE-mzaf_7281297603939888497.plus.aac.p.m4a	TRBEHGH128E078DEDE-mzaf_7281297603939888497.plus.aac.p.mp3
TRBEIKK128F14628D6	SOMFBRG12A6D4F9014	Run - Lighthouse Family	TRBEIKK128F14628D6-mzaf_2777777621567154106.plus.aac.p.m4a	TRBEIKK128F14628D6-mzaf_2777777621567154106.plus.aac.p.mp3
TRBEISL128F931B107	SOAZWHG12AB01861BA	Same Old Innocence - Architecture In Helsinki	TRBEISL128F931B107-mzaf_3274296337959087438.plus.aac.p.m4a	TRBEISL128F931B107-mzaf_3274296337959087438.plus.aac.p.mp3
TRBEIYU128F92E88A9	SOJEUFH12A8C1360BB	The Golden Rocket - Johnny Horton	TRBEIYU128F92E88A9-mzm.hhvrrivl.aac.p.m4a	TRBEIYU128F92E88A9-mzm.hhvrrivl.aac.p.mp3
TRBEJDZ128F92D02F8	SOYUAZX12A8C144E42	Speak Low - Charlie Byrd	TRBEJDZ128F92D02F8-mzm.bdwcklpc.aac.p.m4a	TRBEJDZ128F92D02F8-mzm.bdwcklpc.aac.p.mp3
TRBEJKS128F426D823	SOKJZNJ12A8C13294B	When a Man's In Love - The Chieftains	TRBEJKS128F426D823-mzm.uvjowxkj.aac.p.m4a	TRBEJKS128F426D823-mzm.uvjowxkj.aac.p.mp3
TRBEKGR128F425DA44	SORKXVV12A8C134C70	Price I Pay - Jane's Addiction	TRBEKGR128F425DA44-mzaf_608001522815036575.plus.aac.p.m4a	TRBEKGR128F425DA44-mzaf_608001522815036575.plus.aac.p.mp3
TRBEKMX128F92D7B75	SOSKFIT12A8C14224A	Sweet Child O' Mine - Guns N' Roses	TRBEKMX128F92D7B75-mzaf_5406564596675193347.plus.aac.p.m4a	TRBEKMX128F92D7B75-mzaf_5406564596675193347.plus.aac.p.mp3
TRBELIO128F428F322	SOVNGGG12A8C1391CF	Texas Playboy Theme (with Leon Rausch) - Asleep at the Wheel	TRBELIO128F428F322-mzaf_6693764533605061306.plus.aac.p.m4a	TRBELIO128F428F322-mzaf_6693764533605061306.plus.aac.p.mp3
TRBELYI128F147E20B	SOFMEPZ12A6D4F7D9A	Java Sparrow - Terry Callier	TRBELYI128F147E20B-mzaf_8762634942795411968.plus.aac.p.m4a	TRBELYI128F147E20B-mzaf_8762634942795411968.plus.aac.p.mp3
TRBEMMZ128F145C514	SOOCKWU12A6D4F7B43	Monday, Monday - Bobby Broom	TRBEMMZ128F145C514-mzaf_6342022260969972530.plus.aac.p.m4a	TRBEMMZ128F145C514-mzaf_6342022260969972530.plus.aac.p.mp3
TRBEMTF128F42660CA	SOMWENG12A8C132D82	Superstar - For Squirrels	TRBEMTF128F42660CA-mzm.zxzjjefo.aac.p.m4a	TRBEMTF128F42660CA-mzm.zxzjjefo.aac.p.mp3
TRBENDH128F1467D62	SOBVTQI12A6D4F80ED	Be Stiff (Live) - Devo	TRBENDH128F1467D62-mzm.boypuope.aac.p.m4a	TRBENDH128F1467D62-mzm.boypuope.aac.p.mp3
TRBENWE128F424AE09	SOKAWKH12A8C13514C	Bootleg Rum Dum Blues - Blind Blake	TRBENWE128F424AE09-mzm.luxrtbgp.aac.p.m4a	TRBENWE128F424AE09-mzm.luxrtbgp.aac.p.mp3
TRBENZL128F1455ECA	SOXOEJL12A58A7B20F	Husbands and Wives - Roger Miller	TRBENZL128F1455ECA-mzm.ulechtaw.aac.p.m4a	TRBENZL128F1455ECA-mzm.ulechtaw.aac.p.mp3
TRBEOCF128F426BFDC	SORLXTP12A8C133DDB	Splendido Sundance - Al Di Meola	TRBEOCF128F426BFDC-mzm.tulcsfrp.aac.p.m4a	TRBEOCF128F426BFDC-mzm.tulcsfrp.aac.p.mp3
TRBEODT128F424AE26	SOIOCPL12A58A800EC	Too Tight Blues No. 2 - Blind Blake	TRBEODT128F424AE26-mzaf_5446803820612424375.plus.aac.p.m4a	TRBEODT128F424AE26-mzaf_5446803820612424375.plus.aac.p.mp3
TRBEOSC128F426AB23	SOHQAKK12A8C131323	War? - System Of A Down	TRBEOSC128F426AB23-mzm.chwciqse.aac.p.m4a	TRBEOSC128F426AB23-mzm.chwciqse.aac.p.mp3
TRBEOUP12903CF652E	SOWPPAT12AB017F666	So Many Roads - Joe Bonamassa	TRBEOUP12903CF652E-mzm.trirfbfp.aac.p.m4a	TRBEOUP12903CF652E-mzm.trirfbfp.aac.p.mp3
TRBEOYQ128F42955C3	SOMDNTQ12A8C13D5FD	Don't Look Back - Antigone Rising	TRBEOYQ128F42955C3-mzm.atflvaik.aac.p.m4a	TRBEOYQ128F42955C3-mzm.atflvaik.aac.p.mp3
TRBEQNB128F9327242	SOTEMIJ12AB01851E4	Kinky Woman - Jimmie Vaughan	TRBEQNB128F9327242-mzm.zkgawekp.aac.p.m4a	TRBEQNB128F9327242-mzm.zkgawekp.aac.p.mp3
TRBERGT128F42A009F	SOJJAGC12A8C13F710	Sweet to Mama - Frank Stokes	TRBERGT128F42A009F-mzm.sewhbcvg.aac.p.m4a	TRBERGT128F42A009F-mzm.sewhbcvg.aac.p.mp3
TRBERHG128F933AC46	SOXTPST12A8C137716	Common sense - Winston McAnuff & The Bazbaz Orchestra	TRBERHG128F933AC46-mzm.bftgcpww.aac.p.m4a	TRBERHG128F933AC46-mzm.bftgcpww.aac.p.mp3
TRBERUM128F148AC93	SOFCEWK12A6D4F9A19	Café - Sapain -Dança Solitaria - Baiao Malandro - Egberto Gismonti	TRBERUM128F148AC93-mzaf_6113571230010167296.plus.aac.p.m4a	TRBERUM128F148AC93-mzaf_6113571230010167296.plus.aac.p.mp3
TRBESBZ12903CA0A95	SODJBBD12A58A7EC47	Memory Lane - Minnie Riperton	TRBESBZ12903CA0A95-mzaf_7419433503960437449.plus.aac.p.m4a	TRBESBZ12903CA0A95-mzaf_7419433503960437449.plus.aac.p.mp3
TRBESDU128F4277813	SONLPBB12A8C13C780	Sea, Subsurface - Aisha Duo	TRBESDU128F4277813-mzaf_8390208878871436438.plus.aac.p.m4a	TRBESDU128F4277813-mzaf_8390208878871436438.plus.aac.p.mp3
TRBESEX128F147BB13	SOLLTIL12A6D4F970A	Como Olvídar (Merengue Versión) - Olga Tañón	TRBESEX128F147BB13-mzaf_4851627391940983207.plus.aac.p.m4a	TRBESEX128F147BB13-mzaf_4851627391940983207.plus.aac.p.mp3
TRBESGH128E0788912	SOXAPVV12A67020F8C	New Morning (Live) - Nick Cave & The Bad Seeds	TRBESGH128E0788912-mzaf_6135091298082235092.plus.aac.p.m4a	TRBESGH128E0788912-mzaf_6135091298082235092.plus.aac.p.mp3
TRBETHV128F429722F	SOEYEAY12A8C13C49E	Hasta los Huesos - Andy & Lucas	TRBETHV128F429722F-mzaf_2596215397369920482.plus.aac.p.m4a	TRBETHV128F429722F-mzaf_2596215397369920482.plus.aac.p.mp3
TRBETVK128F4288B49	SOFSTCX12A8C139C09	Hesitation Blues - Hot Tuna	TRBETVK128F4288B49-mzm.nirjibld.aac.p.m4a	TRBETVK128F4288B49-mzm.nirjibld.aac.p.mp3
TRBEUKI128F9318306	SOHDAZP12AB0185D7F	Monday Morning Blues (Live) - Mississippi John Hurt	TRBEUKI128F9318306-mzaf_6456694588282109757.plus.aac.p.m4a	TRBEUKI128F9318306-mzaf_6456694588282109757.plus.aac.p.mp3
TRBEUMG128F422305C	SOYJZTG12A81C23239	Class Act - James Hunter	TRBEUMG128F422305C-mzm.udczkkvc.aac.p.m4a	TRBEUMG128F422305C-mzm.udczkkvc.aac.p.mp3
TRBEVII12903CA1A06	SOTNGXP12AB018664A	John the Revelator - Blind Willie Johnson	TRBEVII12903CA1A06-mzm.amltgeby.aac.p.m4a	TRBEVII12903CA1A06-mzm.amltgeby.aac.p.mp3
TRBEVND128F93429DD	SOAKVYO12AB0187E78	The Kangaroo Theory - Edelweiss	TRBEVND128F93429DD-mzaf_2629661424422999793.plus.aac.p.m4a	TRBEVND128F93429DD-mzaf_2629661424422999793.plus.aac.p.mp3
TRBEVTM128F92FE2B2	SOHPQKD12A8C143939	More - The Crystal Method	TRBEVTM128F92FE2B2-mzaf_5989879223244972822.plus.aac.p.m4a	TRBEVTM128F92FE2B2-mzaf_5989879223244972822.plus.aac.p.mp3
TRBEWCS128F428BA34	SOLDKKK12A6D4FD12B	Bath of Least Resistance - NOFX	TRBEWCS128F428BA34-mzaf_7629657589056139302.plus.aac.p.m4a	TRBEWCS128F428BA34-mzaf_7629657589056139302.plus.aac.p.mp3
TRBEXJN128F42B18D6	SOTEVNM12A8C141858	After I Made Love to You - BMX Bandits	TRBEXJN128F42B18D6-mzaf_7207839798248095319.plus.aac.p.m4a	TRBEXJN128F42B18D6-mzaf_7207839798248095319.plus.aac.p.mp3
TRBEXUF128F92DF175	SOWZGGJ12AAF3B583F	Love Like This (feat. Sean Kingston) - Natasha Bedingfield	TRBEXUF128F92DF175-mzm.jfqbuxku.aac.p.m4a	TRBEXUF128F92DF175-mzm.jfqbuxku.aac.p.mp3
TRBEYJR128F4292651	SORTGHI12A8C13FB9A	Tell Me - Toni Braxton	TRBEYJR128F4292651-mzm.jyvnrehg.aac.p.m4a	TRBEYJR128F4292651-mzm.jyvnrehg.aac.p.mp3
TRBEZBD128F92CE0EE	SOKMNNL12A58A7709A	Goor - Plaza	TRBEZBD128F92CE0EE-mzaf_2509492557104468012.plus.aac.p.m4a	TRBEZBD128F92CE0EE-mzaf_2509492557104468012.plus.aac.p.mp3
TRBEZEL128E079116D	SOWIGXC12AF729AEC2	O Come O Come Emmanuel - Margaret Becker	TRBEZEL128E079116D-mzaf_2342922672199613848.plus.aac.p.m4a	TRBEZEL128E079116D-mzaf_2342922672199613848.plus.aac.p.mp3
TRBEZUP128F9331747	SOLVUSB12AB0180607	Cuttin' the Tree - John Wesley	TRBEZUP128F9331747-mzaf_1695901690375707722.plus.aac.p.m4a	TRBEZUP128F9331747-mzaf_1695901690375707722.plus.aac.p.mp3
TRBFAHF128F42A1F03	SOXHWKH12AB0184221	Cycle Time - Liars	TRBFAHF128F42A1F03-mzaf_8346253129219378042.plus.aac.p.m4a	TRBFAHF128F42A1F03-mzaf_8346253129219378042.plus.aac.p.mp3
TRBFASC128F424D427	SOPZDPO12A8C131E41	I Will Turn Your Money Green (Take 1) - Furry Lewis	TRBFASC128F424D427-mzi.jaakteus.aac.p.m4a	TRBFASC128F424D427-mzi.jaakteus.aac.p.mp3
TRBFATS128F9319AEB	SOGAMCD12AB01803F7	Beauty Supply and Demand - Busdriver	TRBFATS128F9319AEB-mzaf_4569658106883684866.plus.aac.p.m4a	TRBFATS128F9319AEB-mzaf_4569658106883684866.plus.aac.p.mp3
TRBFBOG128F9356C6E	SOWACWC12AB01876FA	Head Banger - EPMD	TRBFBOG128F9356C6E-mzaf_6277993552884235172.plus.aac.p.m4a	TRBFBOG128F9356C6E-mzaf_6277993552884235172.plus.aac.p.mp3
TRBFBQO12903CE7ACD	SOUTNUJ12AC46861D4	Search and Destroy (Iggy Pop Mix) - Iggy & The Stooges	TRBFBQO12903CE7ACD-mzm.hapxxido.aac.p.m4a	TRBFBQO12903CE7ACD-mzm.hapxxido.aac.p.mp3
TRBFBUO128F42A3DED	SOMBFCS12A8C13E5AF	Alla Mot Alla - Kent	TRBFBUO128F42A3DED-mzaf_7963651359539636474.plus.aac.p.m4a	TRBFBUO128F42A3DED-mzaf_7963651359539636474.plus.aac.p.mp3
TRBFCKI128F4250666	SOCWCQL12AF72A3A5A	Syrup Sipping (Banner Beat Break) - David Banner	TRBFCKI128F4250666-mzm.bvqguyra.aac.p.m4a	TRBFCKI128F4250666-mzm.bvqguyra.aac.p.mp3
TRBFCSV128F92EF7B9	SOWMQGR12A8C1458A2	4 Words (To Choke Upon) - Bullet for My Valentine	TRBFCSV128F92EF7B9-mzm.xiwmbimh.aac.p.m4a	TRBFCSV128F92EF7B9-mzm.xiwmbimh.aac.p.mp3
TRBFDOH128F933797E	SOBIIYZ12A8C13ED05	Chatma - Tinariwen	TRBFDOH128F933797E-mzaf_5652562453648948585.plus.aac.p.m4a	TRBFDOH128F933797E-mzaf_5652562453648948585.plus.aac.p.mp3
TRBFEIX128F426A5F8	SOQQWFU12A8C132F42	Roses - Silverchair	TRBFEIX128F426A5F8-mzm.dvyyfylm.aac.p.m4a	TRBFEIX128F426A5F8-mzm.dvyyfylm.aac.p.mp3
